Country,Year,Month,Day_Length,Sunrise,Sunset,Day_Length_Seconds
Liberia,2022,7,12:31:11,6:31:29 AM,7:02:40 PM,45071
Liberia,2022,8,12:25:40,6:36:42 AM,7:02:22 PM,44740
Liberia,2022,9,12:16:11,6:35:05 AM,6:51:16 PM,44171
Liberia,2022,10,12:05:56,6:29:52 AM,6:35:48 PM,43556
Liberia,2022,11,11:56:03,6:28:44 AM,6:24:47 PM,42963
Liberia,2022,12,11:49:17,6:37:34 AM,6:26:51 PM,42557
Libya,2022,1,10:04:35,6:08:30 AM,4:13:05 PM,36275
Libya,2022,2,10:39:50,6:00:53 AM,4:40:43 PM,38390
Libya,2022,3,11:31:36,5:33:46 AM,5:05:22 PM,41496
Libya,2022,4,12:34:32,4:53:51 AM,5:28:23 PM,45272
Libya,2022,5,13:31:38,4:18:32 AM,5:50:10 PM,48698
Libya,2022,6,14:13:21,3:58:25 AM,6:11:46 PM,51201
Libya,2022,7,14:19:47,4:01:14 AM,6:21:01 PM,51587
Libya,2022,8,13:47:56,4:19:38 AM,6:07:34 PM,49676
Libya,2022,9,12:53:19,4:40:36 AM,5:33:55 PM,46399
Libya,2022,10,11:53:32,5:00:09 AM,4:53:41 PM,42812
Libya,2022,11,10:54:00,5:23:50 AM,4:17:50 PM,39240
Libya,2022,12,10:11:37,5:50:26 AM,4:02:03 PM,36697
Liechtenstein,2022,1,08:38:11,7:06:22 AM,3:44:33 PM,31091
Liechtenstein,2022,2,09:40:07,6:45:24 AM,4:25:31 PM,34807
Liechtenstein,2022,3,11:07:59,6:00:14 AM,5:08:13 PM,40079
Liechtenstein,2022,4,12:53:09,4:59:12 AM,5:52:21 PM,46389
Liechtenstein,2022,5,14:29:47,4:04:07 AM,6:33:54 PM,52187
Liechtenstein,2022,6,15:43:03,3:28:14 AM,7:11:17 PM,56583
Liechtenstein,2022,7,15:54:42,3:28:27 AM,7:23:09 PM,57282
Liechtenstein,2022,8,14:58:00,3:59:16 AM,6:57:16 PM,53880
Liechtenstein,2022,9,13:24:35,4:39:38 AM,6:04:13 PM,48275
Liechtenstein,2022,10,11:44:37,5:19:16 AM,5:03:53 PM,42277
Liechtenstein,2022,11,10:04:23,6:03:18 AM,4:07:41 PM,36263
Liechtenstein,2022,12,08:50:44,6:45:33 AM,3:36:17 PM,31844
Lithuania,2022,1,07:26:09,6:39:20 AM,2:05:29 PM,26769
Lithuania,2022,2,08:52:26,6:06:12 AM,2:58:38 PM,31946
Lithuania,2022,3,10:49:48,5:06:18 AM,3:56:06 PM,38988
Lithuania,2022,4,13:07:47,3:48:52 AM,4:56:39 PM,47267
Lithuania,2022,5,15:16:48,2:37:35 AM,5:54:23 PM,55008
Lithuania,2022,6,16:59:48,1:46:49 AM,6:46:37 PM,61188
Lithuania,2022,7,17:17:03,1:44:14 AM,7:01:17 PM,62223
Lithuania,2022,8,15:55:59,2:27:15 AM,6:23:14 PM,57359
Lithuania,2022,9,13:49:40,3:24:04 AM,5:13:44 PM,49780
Lithuania,2022,10,11:38:19,4:19:24 AM,3:57:43 PM,41899
Lithuania,2022,11,09:25:37,5:19:39 AM,2:45:16 PM,33937
Lithuania,2022,12,07:44:11,6:15:46 AM,1:59:57 PM,27851
Luxembourg,2022,1,08:17:44,7:30:10 AM,3:47:54 PM,29864
Luxembourg,2022,2,09:26:24,7:05:50 AM,4:32:14 PM,33984
Luxembourg,2022,3,11:02:45,6:16:25 AM,5:19:10 PM,39765
Luxembourg,2022,4,12:57:29,5:10:36 AM,6:08:05 PM,46649
Luxembourg,2022,5,14:43:25,4:10:52 AM,6:54:17 PM,53005
Luxembourg,2022,6,16:04:43,3:30:58 AM,7:35:41 PM,57883
Luxembourg,2022,7,16:17:44,3:30:30 AM,7:48:14 PM,58664
Luxembourg,2022,8,15:14:31,4:04:34 AM,7:19:05 PM,54871
Luxembourg,2022,9,13:31:47,4:49:36 AM,6:21:23 PM,48707
Luxembourg,2022,10,11:42:40,5:33:48 AM,5:16:28 PM,42160
Luxembourg,2022,11,09:53:02,6:22:32 AM,4:15:34 PM,35582
Luxembourg,2022,12,08:31:41,7:08:38 AM,3:40:19 PM,30701
Madagascar,2022,1,13:17:08,2:14:47 AM,3:31:55 PM,47828
Madagascar,2022,2,12:58:07,2:34:20 AM,3:32:27 PM,46687
Madagascar,2022,3,12:30:11,2:47:06 AM,3:17:17 PM,45011
Madagascar,2022,4,11:56:43,2:55:24 AM,2:52:07 PM,43003
Madagascar,2022,5,11:27:10,3:03:23 AM,2:30:33 PM,41230
Madagascar,2022,6,11:06:12,3:14:35 AM,2:20:47 PM,39972
Madagascar,2022,7,11:02:58,3:22:14 AM,2:25:12 PM,39778
Madagascar,2022,8,11:18:44,3:16:51 AM,2:35:35 PM,40724
Madagascar,2022,9,11:46:40,2:56:34 AM,2:43:14 PM,42400
Madagascar,2022,10,12:18:12,2:30:27 AM,2:48:39 PM,44292
Madagascar,2022,11,12:50:15,2:08:19 AM,2:58:34 PM,46215
Madagascar,2022,12,13:13:14,2:02:12 AM,3:15:26 PM,47594
Malawi,2022,1,12:58:24,3:19:10 AM,4:17:34 PM,46704
Malawi,2022,2,12:44:33,3:36:07 AM,4:20:40 PM,45873
Malawi,2022,3,12:24:13,3:45:04 AM,4:09:17 PM,44653
Malawi,2022,4,11:59:54,3:48:47 AM,3:48:41 PM,43194
Malawi,2022,5,11:38:33,3:52:41 AM,3:31:14 PM,41913
Malawi,2022,6,11:23:28,4:00:57 AM,3:24:25 PM,41008
Malawi,2022,7,11:21:10,4:08:08 AM,3:29:18 PM,40870
Malawi,2022,8,11:32:31,4:04:57 AM,3:37:28 PM,41551
Malawi,2022,9,11:52:42,3:48:32 AM,3:41:14 PM,42762
Malawi,2022,10,12:15:34,3:26:45 AM,3:42:19 PM,44134
Malawi,2022,11,12:38:52,3:09:00 AM,3:47:52 PM,45532
Malawi,2022,12,12:55:35,3:06:02 AM,4:01:37 PM,46535
Malaysia,2022,1,11:58:56,11:17:13 PM,11:16:09 AM,43136
Malaysia,2022,2,12:01:30,11:26:01 PM,11:27:31 AM,43290
Malaysia,2022,3,12:05:34,11:22:50 PM,11:28:24 AM,43534
Malaysia,2022,4,12:10:50,11:11:47 PM,11:22:37 AM,43850
Malaysia,2022,5,12:15:54,11:02:26 PM,11:18:20 AM,44154
Malaysia,2022,6,12:19:40,11:01:13 PM,11:20:53 AM,44380
Malaysia,2022,7,12:20:17,11:06:57 PM,11:27:14 AM,44417
Malaysia,2022,8,12:17:25,11:10:55 PM,11:28:20 AM,44245
Malaysia,2022,9,12:12:33,11:07:04 PM,11:19:37 AM,43953
Malaysia,2022,10,12:07:26,10:59:17 PM,11:06:43 AM,43646
Malaysia,2022,11,12:02:39,10:55:31 PM,10:58:10 AM,43359
Malaysia,2022,12,11:59:28,11:02:25 PM,11:01:53 AM,43168
Maldives,2022,1,11:55:25,1:11:43 AM,1:07:08 PM,42925
Maldives,2022,2,11:58:59,1:20:00 AM,1:18:59 PM,43139
Maldives,2022,3,12:04:29,1:16:04 AM,1:20:33 PM,43469
Maldives,2022,4,12:11:32,1:04:07 AM,1:15:39 PM,43892
Maldives,2022,5,12:18:09,12:54:01 AM,1:12:10 PM,44289
Maldives,2022,6,12:23:03,12:52:15 AM,1:15:18 PM,44583
Maldives,2022,7,12:23:50,12:57:54 AM,1:21:44 PM,44630
Maldives,2022,8,12:20:07,1:02:16 AM,1:22:23 PM,44407
Maldives,2022,9,12:13:45,12:59:09 AM,1:12:54 PM,44025
Maldives,2022,10,12:06:58,12:52:12 AM,12:59:10 PM,43618
Maldives,2022,11,12:00:31,12:49:17 AM,12:49:48 PM,43231
Maldives,2022,12,11:56:09,12:56:49 AM,12:52:58 PM,42969
Mali,2022,1,11:26:12,6:52:28 AM,6:18:40 PM,41172
Mali,2022,2,11:37:58,6:56:34 AM,6:34:32 PM,41878
Mali,2022,3,11:55:37,6:46:30 AM,6:42:07 PM,42937
Mali,2022,4,12:17:26,6:27:08 AM,6:44:34 PM,44246
Mali,2022,5,12:37:15,6:10:28 AM,6:47:43 PM,45435
Mali,2022,6,12:51:34,6:04:04 AM,6:55:38 PM,46294
Mali,2022,7,12:53:44,6:09:01 AM,7:02:45 PM,46424
Mali,2022,8,12:42:48,6:16:57 AM,6:59:45 PM,45768
Mali,2022,9,12:23:52,6:20:04 AM,6:43:56 PM,44632
Mali,2022,10,12:03:06,6:20:06 AM,6:23:12 PM,43386
Mali,2022,11,11:42:41,6:24:14 AM,6:06:55 PM,42161
Mali,2022,12,11:28:30,6:36:46 AM,6:05:16 PM,41310
Malta,2022,1,09:49:23,6:10:47 AM,4:00:10 PM,35363
Malta,2022,2,10:29:10,6:00:54 AM,4:30:04 PM,37750
Malta,2022,3,11:27:17,5:30:37 AM,4:57:54 PM,41237
Malta,2022,4,12:37:49,4:46:54 AM,5:24:43 PM,45469
Malta,2022,5,13:41:53,4:08:06 AM,5:49:59 PM,49313
Malta,2022,6,14:28:54,3:45:20 AM,6:14:14 PM,52134
Malta,2022,7,14:36:12,3:47:43 AM,6:23:55 PM,52572
Malta,2022,8,14:00:15,4:08:10 AM,6:08:25 PM,50415
Malta,2022,9,12:58:53,4:32:31 AM,5:31:24 PM,46733
Malta,2022,10,11:51:53,4:55:40 AM,4:47:33 PM,42713
Malta,2022,11,10:45:06,5:22:58 AM,4:08:04 PM,38706
Malta,2022,12,09:57:22,5:52:15 AM,3:49:37 PM,35842
Marshall_Islands,2022,1,11:45:27,6:45:05 PM,6:30:32 AM,42327
Marshall_Islands,2022,2,11:51:42,6:52:07 PM,6:43:49 AM,42702
Marshall_Islands,2022,3,12:01:18,6:46:14 PM,6:47:32 AM,43278
Marshall_Islands,2022,4,12:13:21,6:31:48 PM,6:45:09 AM,44001
Marshall_Islands,2022,5,12:24:28,6:19:24 PM,6:43:52 AM,44668
Marshall_Islands,2022,6,12:32:38,6:15:56 PM,6:48:34 AM,45158
Marshall_Islands,2022,7,12:33:58,6:21:17 PM,6:55:15 AM,45238
Marshall_Islands,2022,8,12:27:54,6:26:54 PM,6:54:48 AM,44874
Marshall_Islands,2022,9,12:17:18,6:25:59 PM,6:43:17 AM,44238
Marshall_Islands,2022,10,12:05:47,6:21:24 PM,6:27:11 AM,43547
Marshall_Islands,2022,11,11:54:34,6:20:47 PM,6:15:21 AM,42874
Marshall_Islands,2022,12,11:46:49,6:29:54 PM,6:16:43 AM,42409
Martinique,2022,1,11:19:14,10:28:19 AM,9:47:33 PM,40754
Martinique,2022,2,11:33:04,10:31:20 AM,10:04:24 PM,41584
Martinique,2022,3,11:53:38,10:19:45 AM,10:13:23 PM,42818
Martinique,2022,4,12:18:58,9:58:37 AM,10:17:35 PM,44338
Martinique,2022,5,12:41:57,9:40:24 AM,10:22:21 PM,45717
Martinique,2022,6,12:58:29,9:32:55 AM,10:31:24 PM,46709
Martinique,2022,7,13:00:55,9:37:45 AM,10:38:40 PM,46855
Martinique,2022,8,12:48:12,9:46:32 AM,10:34:44 PM,46092
Martinique,2022,9,12:26:13,9:51:08 AM,10:17:21 PM,44773
Martinique,2022,10,12:02:05,9:52:51 AM,9:54:56 PM,43325
Martinique,2022,11,11:38:22,9:58:41 AM,9:37:03 PM,41902
Martinique,2022,12,11:21:51,10:12:26 AM,9:34:17 PM,40911
Mauritania,2022,1,11:06:31,7:34:14 AM,6:40:45 PM,39991
Mauritania,2022,2,11:23:53,7:35:32 AM,6:59:25 PM,41033
Mauritania,2022,3,11:49:44,7:21:21 AM,7:11:05 PM,42584
Mauritania,2022,4,12:21:31,6:57:00 AM,7:18:31 PM,44491
Mauritania,2022,5,12:50:16,6:35:52 AM,7:26:08 PM,46216
Mauritania,2022,6,13:11:00,6:26:16 AM,7:37:16 PM,47460
Mauritania,2022,7,13:14:09,6:30:44 AM,7:44:53 PM,47649
Mauritania,2022,8,12:58:17,6:41:07 AM,7:39:24 PM,46697
Mauritania,2022,9,12:30:49,6:48:30 AM,7:19:19 PM,45049
Mauritania,2022,10,12:00:37,6:53:15 AM,6:53:52 PM,43237
Mauritania,2022,11,11:30:47,7:02:06 AM,6:32:53 PM,41447
Mauritania,2022,12,11:09:54,7:17:59 AM,6:27:53 PM,40194
Mauritius,2022,1,13:22:04,1:32:27 AM,2:54:31 PM,48124
Mauritius,2022,2,13:01:42,1:52:41 AM,2:54:23 PM,46902
Mauritius,2022,3,12:31:47,2:06:27 AM,2:38:14 PM,45107
Mauritius,2022,4,11:55:55,2:15:57 AM,2:11:52 PM,42955
Mauritius,2022,5,11:24:12,2:25:01 AM,1:49:13 PM,41052
Mauritius,2022,6,11:01:41,2:36:59 AM,1:38:40 PM,39701
Mauritius,2022,7,10:58:11,2:44:46 AM,1:42:57 PM,39491
Mauritius,2022,8,11:15:07,2:38:48 AM,1:53:55 PM,40507
Mauritius,2022,9,11:45:05,2:17:31 AM,2:02:36 PM,42305
Mauritius,2022,10,12:18:53,1:50:16 AM,2:09:09 PM,44333
Mauritius,2022,11,12:53:14,1:26:58 AM,2:20:12 PM,46394
Mauritius,2022,12,13:17:52,1:20:01 AM,2:37:53 PM,47872
Mayotte,2022,1,12:54:04,2:35:33 AM,3:29:37 PM,46444
Mayotte,2022,2,12:41:25,2:51:55 AM,3:33:20 PM,45685
Mayotte,2022,3,12:22:53,2:59:59 AM,3:22:52 PM,44573
Mayotte,2022,4,12:00:42,3:02:38 AM,3:03:20 PM,43242
Mayotte,2022,5,11:41:14,3:05:35 AM,2:46:49 PM,42074
Mayotte,2022,6,11:27:32,3:13:09 AM,2:40:41 PM,41252
Mayotte,2022,7,11:25:24,3:20:15 AM,2:45:39 PM,41124
Mayotte,2022,8,11:35:43,3:17:35 AM,2:53:18 PM,41743
Mayotte,2022,9,11:54:04,3:02:06 AM,2:56:10 PM,42844
Mayotte,2022,10,12:14:56,2:41:19 AM,2:56:15 PM,44096
Mayotte,2022,11,12:36:12,2:24:34 AM,3:00:46 PM,45372
Mayotte,2022,12,12:51:29,2:22:19 AM,3:13:48 PM,46289
Mexico,2022,1,11:01:33,1:09:29 PM,12:11:02 AM,39693
Mexico,2022,2,11:20:30,1:09:54 PM,12:30:24 AM,40830
Mexico,2022,3,11:48:29,12:54:35 PM,12:43:04 AM,42509
Mexico,2022,4,12:22:49,12:28:56 PM,12:51:45 AM,44569
Mexico,2022,5,12:53:50,12:06:43 PM,1:00:33 AM,46430
Mexico,2022,6,13:16:07,11:56:24 AM,1:12:31 AM,47767
Mexico,2022,7,13:19:20,12:00:50 PM,1:20:10 AM,47960
Mexico,2022,8,13:02:05,12:11:51 PM,1:13:56 AM,46925
Mexico,2022,9,12:32:22,12:20:18 PM,12:52:40 AM,45142
Mexico,2022,10,11:59:44,12:26:16 PM,12:26:00 AM,43184
Mexico,2022,11,11:27:32,12:36:22 PM,12:03:54 AM,41252
Mexico,2022,12,11:05:02,12:53:10 PM,11:58:12 PM,39902
Micronesia_(Fed._States_of),2022,1,11:46:03,7:37:41 PM,7:23:44 AM,42363
Micronesia_(Fed._States_of),2022,2,11:52:09,7:44:47 PM,7:36:56 AM,42729
Micronesia_(Fed._States_of),2022,3,12:01:29,7:39:01 PM,7:40:30 AM,43289
Micronesia_(Fed._States_of),2022,4,12:13:15,7:24:44 PM,7:37:59 AM,43995
Micronesia_(Fed._States_of),2022,5,12:24:06,7:12:28 PM,7:36:34 AM,44646
Micronesia_(Fed._States_of),2022,6,12:32:03,7:09:07 PM,7:41:10 AM,45123
Micronesia_(Fed._States_of),2022,7,12:33:22,7:14:29 PM,7:47:51 AM,45202
Micronesia_(Fed._States_of),2022,8,12:27:25,7:20:02 PM,7:47:27 AM,44845
Micronesia_(Fed._States_of),2022,9,12:17:05,7:18:58 PM,7:36:03 AM,44225
Micronesia_(Fed._States_of),2022,10,12:05:51,7:14:14 PM,7:20:05 AM,43551
Micronesia_(Fed._States_of),2022,11,11:54:55,7:13:30 PM,7:08:25 AM,42895
Micronesia_(Fed._States_of),2022,12,11:47:22,7:22:31 PM,7:09:53 AM,42442
Monaco,2022,1,09:02:58,7:02:24 AM,4:05:22 PM,32578
Monaco,2022,2,09:57:00,6:45:23 AM,4:42:23 PM,35820
Monaco,2022,3,11:14:34,6:05:22 AM,5:19:56 PM,40474
Monaco,2022,4,12:47:52,5:10:16 AM,5:58:08 PM,46072
Monaco,2022,5,14:13:14,4:20:49 AM,6:34:03 PM,51194
Monaco,2022,6,15:17:03,3:49:39 AM,7:06:42 PM,55023
Monaco,2022,7,15:27:06,3:50:40 AM,7:17:46 PM,55626
Monaco,2022,8,14:37:54,4:17:44 AM,6:55:38 PM,52674
Monaco,2022,9,13:15:41,4:52:30 AM,6:08:11 PM,47741
Monaco,2022,10,11:47:01,5:26:29 AM,5:13:30 PM,42421
Monaco,2022,11,10:18:19,6:04:45 AM,4:23:04 PM,37099
Monaco,2022,12,09:13:50,6:42:25 AM,3:56:15 PM,33230
Mongolia,2022,1,08:31:50,12:39:58 AM,9:11:48 AM,30710
Mongolia,2022,2,09:35:14,12:18:22 AM,9:53:36 AM,34514
Mongolia,2022,3,11:05:28,11:32:06 PM,10:37:34 AM,39928
Mongolia,2022,4,12:53:30,10:29:40 PM,11:23:10 AM,46410
Mongolia,2022,5,14:33:02,9:33:05 PM,12:06:07 PM,52382
Mongolia,2022,6,15:49:02,8:55:45 PM,12:44:47 PM,56942
Mongolia,2022,7,16:01:45,8:55:25 PM,12:57:10 PM,57705
Mongolia,2022,8,15:03:40,9:27:00 PM,12:30:40 PM,54220
Mongolia,2022,9,13:27:39,10:08:44 PM,11:36:23 AM,48459
Mongolia,2022,10,11:44:58,10:49:44 PM,10:34:42 AM,42298
Mongolia,2022,11,10:01:50,11:35:08 PM,9:36:58 AM,36110
Mongolia,2022,12,08:45:32,12:18:36 AM,9:04:08 AM,31532
Montenegro,2022,1,09:11:29,6:10:44 AM,3:22:13 PM,33089
Montenegro,2022,2,10:02:48,5:55:05 AM,3:57:53 PM,36168
Montenegro,2022,3,11:16:46,5:16:53 AM,4:33:39 PM,40606
Montenegro,2022,4,12:45:57,4:23:51 AM,5:09:48 PM,45957
Montenegro,2022,5,14:07:24,3:36:21 AM,5:43:45 PM,50844
Montenegro,2022,6,15:08:06,3:06:44 AM,6:14:50 PM,54486
Montenegro,2022,7,15:17:40,3:07:59 AM,6:25:39 PM,55060
Montenegro,2022,8,14:31:02,3:33:47 AM,6:04:49 PM,52262
Montenegro,2022,9,13:12:42,4:06:37 AM,5:19:19 PM,47562
Montenegro,2022,10,11:47:59,4:38:37 AM,4:26:36 PM,42479
Montenegro,2022,11,10:23:16,5:14:53 AM,3:38:09 PM,37396
Montenegro,2022,12,09:21:52,5:51:00 AM,3:12:52 PM,33712
Montserrat,2022,1,11:11:20,10:36:49 AM,9:48:09 PM,40280
Montserrat,2022,2,11:27:24,10:38:43 AM,10:06:07 PM,41244
Montserrat,2022,3,11:51:17,10:25:29 AM,10:16:46 PM,42677
Montserrat,2022,4,12:20:38,10:02:20 AM,10:22:58 PM,44438
Montserrat,2022,5,12:47:12,9:42:19 AM,10:29:31 PM,46032
Montserrat,2022,6,13:06:19,9:33:33 AM,10:39:52 PM,47179
Montserrat,2022,7,13:09:08,9:38:12 AM,10:47:20 PM,47348
Montserrat,2022,8,12:54:25,9:47:58 AM,10:42:23 PM,46465
Montserrat,2022,9,12:29:00,9:54:17 AM,10:23:17 PM,44940
Montserrat,2022,10,12:01:05,9:57:54 AM,9:58:59 PM,43265
Montserrat,2022,11,11:33:33,10:05:38 AM,9:39:11 PM,41613
Montserrat,2022,12,11:14:22,10:20:44 AM,9:35:06 PM,40462
Morocco,2022,1,09:59:02,7:31:23 AM,5:30:25 PM,35942
Morocco,2022,2,10:36:00,7:22:53 AM,5:58:53 PM,38160
Morocco,2022,3,11:30:07,6:54:35 AM,6:24:42 PM,41407
Morocco,2022,4,12:35:52,6:13:15 AM,6:49:07 PM,45352
Morocco,2022,5,13:35:31,5:36:40 AM,7:12:11 PM,48931
Morocco,2022,6,14:19:06,5:15:38 AM,7:34:44 PM,51546
Morocco,2022,7,14:25:46,5:18:20 AM,7:44:06 PM,51946
Morocco,2022,8,13:52:22,5:37:30 AM,7:29:52 PM,49942
Morocco,2022,9,12:55:15,5:59:42 AM,6:54:57 PM,46515
Morocco,2022,10,11:52:48,6:20:35 AM,6:13:23 PM,42768
Morocco,2022,11,10:50:37,6:45:36 AM,5:36:13 PM,39037
Morocco,2022,12,10:06:20,7:13:11 AM,5:19:31 PM,36380
Mozambique,2022,1,13:46:19,3:00:00 AM,4:46:19 PM,49579
Mozambique,2022,2,13:19:06,3:23:38 AM,4:42:44 PM,47946
Mozambique,2022,3,12:39:24,3:42:16 AM,4:21:40 PM,45564
Mozambique,2022,4,11:51:49,3:57:37 AM,3:49:26 PM,42709
Mozambique,2022,5,11:09:40,4:11:55 AM,3:21:35 PM,40180
Mozambique,2022,6,10:39:35,4:27:41 AM,3:07:16 PM,38375
Mozambique,2022,7,10:34:56,4:36:03 AM,3:10:59 PM,38096
Mozambique,2022,8,10:57:41,4:27:09 AM,3:24:50 PM,39461
Mozambique,2022,9,11:37:39,4:00:51 AM,3:38:30 PM,41859
Mozambique,2022,10,12:22:31,3:28:04 AM,3:50:35 PM,44551
Mozambique,2022,11,13:08:02,2:59:12 AM,4:07:14 PM,47282
Mozambique,2022,12,13:40:46,2:48:14 AM,4:29:00 PM,49246
Myanmar,2022,1,11:00:12,12:08:49 AM,11:09:01 AM,39612
Myanmar,2022,2,11:19:09,12:09:25 AM,11:28:34 AM,40749
Myanmar,2022,3,11:47:33,11:54:04 PM,11:41:37 AM,42453
Myanmar,2022,4,12:22:28,11:28:11 PM,11:50:39 AM,44548
Myanmar,2022,5,12:54:07,11:05:33 PM,11:59:40 AM,46447
Myanmar,2022,6,13:17:04,10:54:45 PM,12:11:49 PM,47824
Myanmar,2022,7,13:20:44,10:58:57 PM,12:19:41 PM,48044
Myanmar,2022,8,13:03:29,11:10:06 PM,12:13:35 PM,47009
Myanmar,2022,9,12:33:22,11:18:53 PM,11:52:15 AM,45202
Myanmar,2022,10,12:00:12,11:25:07 PM,11:25:19 AM,43212
Myanmar,2022,11,11:27:19,11:35:24 PM,11:02:43 AM,41239
Myanmar,2022,12,11:04:10,11:52:18 PM,10:56:28 AM,39850
Namibia,2022,1,13:31:46,4:09:19 AM,5:41:05 PM,48706
Namibia,2022,2,13:08:36,4:30:55 AM,5:39:31 PM,47316
Namibia,2022,3,12:34:44,4:46:37 AM,5:21:21 PM,45284
Namibia,2022,4,11:54:09,4:58:28 AM,4:52:37 PM,42849
Namibia,2022,5,11:18:16,5:09:38 AM,4:27:54 PM,40696
Namibia,2022,6,10:52:45,5:23:08 AM,4:15:53 PM,39165
Namibia,2022,7,10:48:51,5:31:07 AM,4:19:58 PM,38931
Namibia,2022,8,11:08:10,5:23:56 AM,4:32:06 PM,40090
Namibia,2022,9,11:42:11,5:00:36 AM,4:42:47 PM,42131
Namibia,2022,10,12:20:26,4:31:07 AM,4:51:33 PM,44426
Namibia,2022,11,12:59:15,4:05:37 AM,5:04:52 PM,46755
Namibia,2022,12,13:27:06,3:57:06 AM,5:24:12 PM,48426
Nauru,2022,1,12:11:25,6:49:59 PM,7:01:24 AM,43885
Nauru,2022,2,12:10:33,7:00:34 PM,7:11:07 AM,43833
Nauru,2022,3,12:09:28,7:00:01 PM,7:09:29 AM,43768
Nauru,2022,4,12:08:30,6:52:06 PM,7:00:36 AM,43710
Nauru,2022,5,12:07:57,6:45:32 PM,6:53:29 AM,43677
Nauru,2022,6,12:07:45,6:46:15 PM,6:54:00 AM,43665
Nauru,2022,7,12:07:43,6:52:18 PM,7:00:01 AM,43663
Nauru,2022,8,12:07:50,6:54:49 PM,7:02:39 AM,43670
Nauru,2022,9,12:08:15,6:48:23 PM,6:56:38 AM,43695
Nauru,2022,10,12:09:03,6:37:38 PM,6:46:41 AM,43743
Nauru,2022,11,12:10:11,6:30:51 PM,6:41:02 AM,43811
Nauru,2022,12,12:11:12,6:35:35 PM,6:46:47 AM,43872
Nepal,2022,1,10:28:05,1:08:07 AM,11:36:12 AM,37685
Nepal,2022,2,10:56:14,1:04:07 AM,12:00:21 PM,39374
Nepal,2022,3,11:38:03,12:42:03 AM,12:20:06 PM,41883
Nepal,2022,4,12:29:10,12:08:04 AM,12:37:14 PM,44950
Nepal,2022,5,13:15:29,11:38:06 PM,12:53:35 PM,47729
Nepal,2022,6,13:49:14,11:21:55 PM,1:11:09 PM,49754
Nepal,2022,7,13:54:37,11:25:15 PM,1:19:52 PM,50077
Nepal,2022,8,13:29:10,11:40:30 PM,1:09:40 PM,48550
Nepal,2022,9,12:45:03,11:56:16 PM,12:41:19 PM,45903
Nepal,2022,10,11:56:30,12:10:12 AM,12:06:42 PM,42990
Nepal,2022,11,11:08:14,12:28:11 AM,11:36:25 AM,40094
Nepal,2022,12,10:33:58,12:50:39 AM,11:24:37 AM,38038
Netherlands,2022,1,07:51:37,7:48:11 AM,3:39:48 PM,28297
Netherlands,2022,2,09:09:07,7:19:26 AM,4:28:33 PM,32947
Netherlands,2022,3,10:56:12,6:24:39 AM,5:20:51 PM,39372
Netherlands,2022,4,13:02:55,5:12:51 AM,6:15:46 PM,46975
Netherlands,2022,5,15:00:36,4:07:14 AM,7:07:50 PM,54036
Netherlands,2022,6,16:32:36,3:21:59 AM,7:54:35 PM,59556
Netherlands,2022,7,16:47:33,3:20:33 AM,8:08:06 PM,60453
Netherlands,2022,8,15:35:31,3:59:02 AM,7:34:33 PM,56131
Netherlands,2022,9,13:40:50,4:50:02 AM,6:30:52 PM,49250
Netherlands,2022,10,11:40:16,5:39:58 AM,5:20:14 PM,42016
Netherlands,2022,11,09:38:50,6:34:36 AM,4:13:26 PM,34730
Netherlands,2022,12,08:07:27,7:25:43 AM,3:33:10 PM,29247
New_Caledonia,2022,1,13:30:43,6:12:09 PM,7:42:52 AM,48643
New_Caledonia,2022,2,13:08:11,6:33:34 PM,7:41:45 AM,47291
New_Caledonia,2022,3,12:34:54,6:49:07 PM,7:24:01 AM,45294
New_Caledonia,2022,4,11:54:52,7:00:44 PM,6:55:36 AM,42892
New_Caledonia,2022,5,11:19:23,7:11:38 PM,6:31:01 AM,40763
New_Caledonia,2022,6,10:54:02,7:24:56 PM,6:18:58 AM,39242
New_Caledonia,2022,7,10:49:52,7:33:02 PM,6:22:54 AM,38992
New_Caledonia,2022,8,11:08:38,7:26:14 PM,6:34:52 AM,40118
New_Caledonia,2022,9,11:42:02,7:03:18 PM,6:45:20 AM,42122
New_Caledonia,2022,10,12:19:44,6:34:06 PM,6:53:50 AM,44384
New_Caledonia,2022,11,12:58:05,6:08:43 PM,7:06:48 AM,46685
New_Caledonia,2022,12,13:25:45,6:00:08 PM,7:25:53 AM,48345
New_Zealand,2022,1,15:09:05,4:49:41 PM,7:58:46 AM,54545
New_Zealand,2022,2,14:18:42,5:25:02 PM,7:43:44 AM,51522
New_Zealand,2022,3,13:06:16,6:00:10 PM,7:06:26 AM,47176
New_Zealand,2022,4,11:40:22,6:34:43 PM,6:15:05 AM,42022
New_Zealand,2022,5,10:23:27,7:06:20 PM,5:29:47 AM,37407
New_Zealand,2022,6,09:26:57,7:35:12 PM,5:02:09 AM,34017
New_Zealand,2022,7,09:17:29,7:45:57 PM,5:03:26 AM,33449
New_Zealand,2022,8,09:59:37,7:27:28 PM,5:27:05 AM,35977
New_Zealand,2022,9,11:12:38,6:44:44 PM,5:57:22 AM,40358
New_Zealand,2022,10,12:33:35,5:53:55 PM,6:27:30 AM,45215
New_Zealand,2022,11,13:56:22,5:06:18 PM,7:02:40 AM,50182
New_Zealand,2022,12,14:57:45,4:40:51 PM,7:38:36 AM,53865
